,year,gold_medal,silver_medal,bronze_medal,total_medal
7055,2004,1,0,0,1
7056,2004,0,0,1,1
7057,2004,0,1,0,1
7058,2004,0,0,1,1
7059,2004,0,1,0,1
7060,2004,0,0,1,1
7061,2004,1,0,0,1
7062,2004,1,0,0,1
7063,2004,0,1,0,1
7064,2004,0,1,0,1
7065,2004,1,0,0,1
7066,2004,1,0,0,1
7067,2004,0,0,1,1
7068,2004,0,0,1,1
7069,2004,0,1,0,1
7070,2004,0,1,0,1
7071,2004,0,1,0,1
7072,2000,1,0,0,1
7073,2000,1,0,0,1
7074,2000,0,1,0,1
7075,2000,0,1,0,1
7076,2000,1,0,0,1
7077,2000,1,0,0,1
7078,2000,0,1,0,1
7079,2000,0,1,0,1
7080,2000,0,1,0,1
7081,2000,1,0,0,1
7082,2000,1,0,0,1
7083,2000,0,1,0,1
7084,2000,1,0,0,1
7085,2000,1,0,0,1
7086,2000,1,0,0,1
7087,2000,0,1,0,1
7088,2000,0,0,1,1
7089,2000,1,0,0,1
7090,2000,0,0,1,1
7091,2000,0,1,0,1
7092,2000,0,0,1,1
7093,2000,0,0,1,1
7094,2000,0,0,1,1
7095,2000,1,0,0,1
7096,2000,0,0,1,1
7097,2000,0,0,1,1
7098,2000,0,0,1,1
7099,2000,0,0,1,1
7100,2000,0,0,1,1
7101,2000,0,0,1,1
7102,2000,0,0,1,1
7103,2000,0,0,1,1
7104,2000,0,0,1,1
7105,2000,0,1,0,1
7106,2000,1,0,0,1
7107,2000,1,0,0,1
7108,2000,0,1,0,1
7109,2000,0,0,1,1
7110,2000,0,0,1,1
7111,2000,0,0,1,1
7112,2000,0,1,0,1
7113,2000,0,1,0,1
7114,2000,0,1,0,1
7115,2000,0,1,0,1
7116,2000,0,1,0,1
7117,2000,0,1,0,1
7118,2000,1,0,0,1
7119,2000,1,0,0,1
7120,2000,1,0,0,1
7121,2000,0,1,0,1
7122,2000,0,0,1,1
7123,2000,0,0,1,1
7124,2000,0,0,1,1
7125,2000,0,0,1,1
7126,2000,0,0,1,1
7127,2000,0,1,0,1
7128,2000,0,1,0,1
7129,2000,1,0,0,1
7130,2000,0,1,0,1
7131,2000,1,0,0,1
7132,2000,0,1,0,1
7133,2000,1,0,0,1
7134,2000,1,0,0,1
7135,2000,0,0,1,1
7136,2000,0,0,1,1
7137,2000,0,1,0,1
7138,2000,0,1,0,1
7139,2000,0,1,0,1
7140,2000,1,0,0,1
7141,2000,1,0,0,1
7142,2000,1,0,0,1
7143,2000,1,0,0,1
7144,2012,1,0,0,1
7145,2012,0,0,1,1
7146,2012,0,0,1,1
7147,2012,0,0,1,1
7148,2012,0,0,1,1
7149,2012,0,0,1,1
7150,2012,0,0,1,1
7151,2012,0,1,0,1
7152,2012,0,1,0,1
7153,2012,1,0,0,1
7154,2012,0,0,1,1
7155,2012,0,0,1,1
7156,2012,0,0,1,1
7157,2012,0,0,1,1
7158,2012,0,1,0,1
7159,2012,0,1,0,1
7160,2012,0,0,1,1
7161,2012,0,1,0,1
7162,2012,0,0,1,1
7163,2012,1,0,0,1
7164,2012,1,0,0,1
7165,2012,0,0,1,1
7166,2012,0,0,1,1
7167,2012,1,0,0,1
7168,2012,0,0,1,1
7169,2012,1,0,0,1
7170,2012,1,0,0,1
7171,2012,0,0,1,1
7172,2012,0,0,1,1
7173,2012,0,1,0,1
7174,2012,0,1,0,1
7175,2012,0,1,0,1
7176,2012,0,1,0,1
7177,2012,0,0,1,1
7178,2012,0,0,1,1
7179,2012,0,1,0,1
7180,2012,0,0,1,1
7181,2012,1,0,0,1
7182,2012,0,1,0,1
7183,2012,0,1,0,1
7184,2012,1,0,0,1
7185,2012,0,0,1,1
7186,2012,1,0,0,1
7187,2012,0,0,1,1
7188,2012,1,0,0,1
7189,2012,0,0,1,1
7190,2012,0,1,0,1
7191,2012,0,0,1,1
7192,2012,1,0,0,1
7193,2012,0,0,1,1
7194,2012,0,0,1,1
7195,2012,1,0,0,1
7196,2008,0,0,1,1
7197,2008,0,0,1,1
7198,2008,0,1,0,1
7199,2008,0,0,1,1
7200,2008,0,1,0,1
7201,2008,1,0,0,1
7202,2008,1,0,0,1
7203,2008,0,1,0,1
7204,2008,1,0,0,1
7205,2008,1,0,0,1
7206,2008,0,1,0,1
7207,2008,0,1,0,1
7208,2008,1,0,0,1
7209,2008,0,0,1,1
7210,2008,0,0,1,1
7211,2008,0,0,1,1
7212,2008,0,0,1,1
7213,2008,0,0,1,1
7214,2008,0,0,1,1
7215,2008,0,0,1,1
7216,2008,0,0,1,1
7217,2008,1,0,0,1
7218,2008,0,0,1,1
7219,2008,0,0,1,1
7220,2008,0,0,1,1
7221,2008,0,1,0,1
7222,2008,0,1,0,1
7223,2008,1,0,0,1
7224,2008,0,0,1,1
7225,2008,0,0,1,1
7226,2008,0,1,0,1
7227,2008,0,1,0,1
7228,2008,1,0,0,1
7229,2008,0,0,1,1
7230,2008,0,0,1,1
7231,2008,0,1,0,1
7232,2008,0,0,1,1
7233,2008,1,0,0,1
7234,2008,0,0,1,1
7235,2008,0,0,1,1
7236,2008,0,0,1,1
7237,2008,1,0,0,1
7238,2008,0,1,0,1
7239,2008,1,0,0,1
7240,2004,0,1,0,1
7241,2004,0,1,0,1
7242,2004,0,1,0,1
7243,2004,1,0,0,1
7244,2004,0,0,1,1
7245,2004,1,0,0,1
7246,2004,1,0,0,1
7247,2004,0,0,1,1
7248,2004,0,0,1,1
7249,2004,0,0,1,1
7250,2004,0,0,1,1
7251,2004,1,0,0,1
7252,2004,1,0,0,1
7253,2004,0,0,1,1
7254,2004,0,0,1,1
7255,2004,0,1,0,1
7256,2004,0,0,1,1
7257,2004,0,0,1,1
7258,2004,0,1,0,1
7259,2004,0,0,1,1
7260,2004,0,1,0,1
7261,2004,0,0,1,1
7262,2004,0,0,1,1
7263,2004,0,0,1,1
7264,2004,0,1,0,1
7265,2004,1,0,0,1
7266,2004,0,0,1,1
7267,2004,0,0,1,1
7268,2004,0,1,0,1
7269,2004,1,0,0,1
7270,2004,0,0,1,1
7271,2004,0,0,1,1
7272,2004,1,0,0,1
7273,2004,0,0,1,1
7274,2004,1,0,0,1
7275,2004,0,0,1,1
7276,2004,0,0,1,1
7277,2004,0,1,0,1
7278,2004,1,0,0,1
7279,2004,1,0,0,1
7280,2004,0,1,0,1
7281,2004,0,0,1,1
7282,2004,0,0,1,1
7283,2004,0,1,0,1
7284,2000,1,0,0,1
7285,2000,0,0,1,1
7286,2000,1,0,0,1
7287,2000,0,0,1,1
7288,2000,0,0,1,1
7289,2000,0,0,1,1
7290,2000,0,1,0,1
7291,2000,0,1,0,1
7292,2000,0,0,1,1
7293,2000,0,0,1,1
7294,2000,0,0,1,1
7295,2000,0,1,0,1
7296,2000,0,0,1,1
7297,2000,1,0,0,1
7298,2000,1,0,0,1
7299,2000,0,1,0,1
7300,2000,1,0,0,1
7301,2000,0,1,0,1
7302,2000,0,0,1,1
7303,2000,1,0,0,1
7304,2000,0,0,1,1
7305,2000,0,1,0,1
7306,2000,0,1,0,1
7307,2000,1,0,0,1
7308,2000,0,1,0,1
7309,2000,0,0,1,1
7310,2000,0,1,0,1
7311,2000,0,0,1,1
7312,2000,0,0,1,1
7313,2000,1,0,0,1
7314,2000,1,0,0,1
7315,2000,0,0,1,1
7316,2000,0,0,1,1
7317,2000,1,0,0,1
7318,2000,1,0,0,1
7319,2000,1,0,0,1
7320,2000,0,0,1,1
7321,2000,0,1,0,1
7322,2000,0,0,1,1
7323,2000,0,0,1,1
7324,2000,0,0,1,1
7325,2000,0,0,1,1
7326,2000,0,0,1,1
7327,2000,0,0,1,1
7328,2000,0,0,1,1
7329,2000,0,1,0,1
7330,2000,0,1,0,1
7331,2000,0,0,1,1
7332,2010,0,1,0,1
7333,2010,0,0,1,1
7334,2010,0,0,1,1
7335,2010,0,1,0,1
7336,2010,0,1,0,1
7337,2010,1,0,0,1
7338,2010,1,0,0,1
7339,2010,0,0,1,1
7340,2010,1,0,0,1
7341,2010,0,0,1,1
7342,2010,1,0,0,1
7343,2010,1,0,0,1
7344,2010,0,0,1,1
7345,2010,0,1,0,1
7346,2010,0,1,0,1
7347,2010,0,0,1,1
7348,2010,1,0,0,1
7349,2010,0,1,0,1
7350,2010,0,0,1,1
7351,2010,0,0,1,1
7352,2006,0,1,0,1
7353,2006,0,1,0,1
7354,2006,0,0,1,1
7355,2006,1,0,0,1
7356,2006,0,0,1,1
7357,2006,0,0,1,1
7358,2006,0,1,0,1
7359,2006,1,0,0,1
7360,2006,1,0,0,1
7361,2006,0,1,0,1
7362,2006,1,0,0,1
7363,2006,0,1,0,1
7364,2006,0,1,0,1
7365,2006,0,0,1,1
7366,2006,0,1,0,1
7367,2006,0,1,0,1
7368,2002,0,1,0,1
7369,2002,0,0,1,1
7370,2002,1,0,0,1
7371,2002,1,0,0,1
7372,2002,0,0,1,1
7373,2002,1,0,0,1
7374,2002,0,1,0,1
7375,2002,0,0,1,1
7376,2002,0,0,1,1
7377,2002,0,1,0,1
7378,2002,0,1,0,1
7379,2002,0,1,0,1
7380,2002,0,0,1,1
7381,2002,1,0,0,1
7382,2002,1,0,0,1
7383,2002,1,0,0,1
7384,2002,1,0,0,1
7385,2002,0,1,0,1
7386,2002,0,1,0,1
7387,2002,0,1,0,1
7388,2002,0,0,1,1
7389,2002,0,0,1,1
7390,2002,0,0,1,1
7391,2002,1,0,0,1
7392,2010,0,1,0,1
7393,2010,0,1,0,1
7394,2010,1,0,0,1
7395,2010,1,0,0,1
7396,2010,1,0,0,1
7397,2010,0,0,1,1
7398,2010,0,0,1,1
7399,2010,0,0,1,1
7400,2010,0,1,0,1
7401,2010,0,0,1,1
7402,2010,1,0,0,1
7403,2010,0,1,0,1
7404,2010,0,0,1,1
7405,2010,1,0,0,1
7406,2010,0,0,1,1
7407,2010,0,0,1,1
7408,2010,0,1,0,1
7409,2010,0,1,0,1
7410,2010,0,1,0,1
7411,2010,0,1,0,1
7412,2010,1,0,0,1
7413,2010,0,0,1,1
7414,2010,1,0,0,1
7415,2010,0,0,1,1
7416,2006,0,0,1,1
7417,2006,0,1,0,1
7418,2006,0,0,1,1
7419,2006,0,0,1,1
7420,2006,1,0,0,1
7421,2006,0,0,1,1
7422,2006,0,1,0,1
7423,2006,0,1,0,1
7424,2006,0,0,1,1
7425,2006,1,0,0,1
7426,2006,0,1,0,1
7427,2006,0,1,0,1
7428,2006,0,0,1,1
7429,2006,0,0,1,1
7430,2006,0,0,1,1
7431,2006,1,0,0,1
7432,2006,0,1,0,1
7433,2006,0,1,0,1
7434,2006,0,0,1,1
7435,2006,1,0,0,1
7436,2002,0,0,1,1
7437,2002,0,1,0,1
7438,2002,1,0,0,1
7439,2002,1,0,0,1
7440,2002,0,0,1,1
7441,2002,1,0,0,1
7442,2002,1,0,0,1
7443,2002,0,0,1,1
7444,2002,0,0,1,1
7445,2002,0,0,1,1
7446,2002,0,0,1,1
7447,2002,0,0,1,1
7448,2002,0,0,1,1
7449,2002,0,0,1,1
7450,2002,0,1,0,1
7451,2002,0,1,0,1
7452,2002,0,1,0,1
7453,2012,1,0,0,1
7454,2012,0,1,0,1
7455,2012,0,1,0,1
7456,2012,0,0,1,1
7457,2012,0,1,0,1
7458,2012,0,0,1,1
7459,2012,1,0,0,1
7460,2012,0,0,1,1
7461,2012,1,0,0,1
7462,2012,0,1,0,1
7463,2012,0,0,1,1
7464,2012,1,0,0,1
7465,2008,1,0,0,1
7466,2008,0,0,1,1
7467,2008,0,1,0,1
7468,2008,0,1,0,1
7469,2008,1,0,0,1
7470,2008,0,0,1,1
7471,2008,1,0,0,1
7472,2008,0,1,0,1
7473,2008,1,0,0,1
7474,2008,0,1,0,1
7475,2008,0,0,1,1
7476,2008,0,0,1,1
7477,2004,0,1,0,1
7478,2004,0,1,0,1
7479,2004,1,0,0,1
7480,2004,0,1,0,1
7481,2004,0,0,1,1
7482,2004,0,0,1,1
7483,2004,1,0,0,1
7484,2004,0,0,1,1
7485,2004,1,0,0,1
7486,2004,0,1,0,1
7487,2004,1,0,0,1
7488,2004,0,0,1,1
7489,2000,0,0,1,1
7490,2000,0,1,0,1
7491,2000,1,0,0,1
7492,2000,1,0,0,1
7493,2000,1,0,0,1
7494,2000,0,0,1,1
7495,2000,1,0,0,1
7496,2000,0,1,0,1
7497,2000,0,0,1,1
7498,2000,0,0,1,1
7499,2000,0,1,0,1
7500,2000,0,1,0,1
7501,2012,1,0,0,1
7502,2012,0,0,1,1
7503,2012,1,0,0,1
7504,2012,0,0,1,1
7505,2012,0,1,0,1
7506,2012,1,0,0,1
7507,2012,0,0,1,1
7508,2012,1,0,0,1
7509,2012,0,1,0,1
7510,2012,0,0,1,1
7511,2012,1,0,0,1
7512,2012,1,0,0,1
7513,2012,1,0,0,1
7514,2012,1,0,0,1
7515,2012,0,1,0,1
7516,2012,1,0,0,1
7517,2012,0,1,0,1
7518,2012,0,1,0,1
7519,2012,1,0,0,1
7520,2012,0,1,0,1
7521,2012,1,0,0,1
7522,2012,0,0,1,1
7523,2012,0,1,0,1
7524,2012,0,1,0,1
7525,2012,0,1,0,1
7526,2012,0,1,0,1
7527,2012,0,1,0,1
7528,2012,1,0,0,1
7529,2012,0,0,1,1
7530,2012,0,1,0,1
7531,2012,1,0,0,1
7532,2012,0,0,1,1
7533,2012,1,0,0,1
7534,2012,0,0,1,1
7535,2012,1,0,0,1
7536,2012,0,0,1,1
7537,2012,0,0,1,1
7538,2012,0,0,1,1
7539,2012,0,0,1,1
7540,2012,0,0,1,1
7541,2012,0,1,0,1
7542,2012,0,1,0,1
7543,2012,0,1,0,1
7544,2012,0,1,0,1
7545,2012,1,0,0,1
7546,2012,0,0,1,1
7547,2012,1,0,0,1
7548,2012,0,1,0,1
7549,2012,0,0,1,1
7550,2012,1,0,0,1
7551,2012,0,0,1,1
7552,2012,0,1,0,1
7553,2012,0,1,0,1
7554,2012,0,0,1,1
7555,2012,1,0,0,1
7556,2012,1,0,0,1
7557,2012,0,0,1,1
7558,2012,0,1,0,1
7559,2012,0,0,1,1
7560,2012,0,1,0,1
7561,2012,0,1,0,1
7562,2012,0,1,0,1
7563,2012,0,0,1,1
7564,2012,0,0,1,1
7565,2012,0,0,1,1
7566,2012,0,0,1,1
7567,2012,1,0,0,1
7568,2012,0,0,1,1
7569,2012,1,0,0,1
7570,2012,1,0,0,1
7571,2012,1,0,0,1
7572,2012,0,1,0,1
7573,2008,0,0,1,1
7574,2008,1,0,0,1
7575,2008,1,0,0,1
7576,2008,0,1,0,1
7577,2008,0,1,0,1
7578,2008,1,0,0,1
7579,2008,1,0,0,1
7580,2008,1,0,0,1
7581,2008,1,0,0,1
7582,2008,0,1,0,1
7583,2008,1,0,0,1
7584,2008,0,1,0,1
7585,2008,0,0,1,1
7586,2008,0,1,0,1
7587,2008,1,0,0,1
7588,2008,0,1,0,1
7589,2008,0,1,0,1
7590,2008,0,1,0,1
7591,2008,0,0,1,1
7592,2008,0,0,1,1
7593,2008,0,1,0,1
7594,2008,0,0,1,1
7595,2008,0,0,1,1
7596,2008,0,0,1,1
7597,2008,0,1,0,1
7598,2008,1,0,0,1
7599,2008,0,1,0,1
7600,2008,1,0,0,1
7601,2008,0,1,0,1
7602,2008,0,0,1,1
7603,2008,0,0,1,1
7604,2008,1,0,0,1
7605,2008,0,0,1,1
7606,2008,0,0,1,1
7607,2008,1,0,0,1
7608,2008,1,0,0,1
7609,2008,0,0,1,1
7610,2008,0,1,0,1
7611,2008,1,0,0,1
7612,2008,0,1,0,1
7613,2008,0,1,0,1
7614,2008,0,0,1,1
7615,2008,0,0,1,1
7616,2008,0,0,1,1
7617,2008,1,0,0,1
7618,2008,1,0,0,1
7619,2008,0,1,0,1
7620,2008,1,0,0,1
7621,2008,0,0,1,1
7622,2008,0,0,1,1
7623,2008,1,0,0,1
7624,2008,0,0,1,1
7625,2008,0,0,1,1
7626,2008,0,1,0,1
7627,2008,1,0,0,1
7628,2008,0,1,0,1
7629,2008,0,1,0,1
7630,2008,0,1,0,1
7631,2008,0,0,1,1
7632,2008,0,1,0,1
7633,2008,0,0,1,1
7634,2008,1,0,0,1
7635,2008,0,1,0,1
7636,2008,0,0,1,1
7637,2008,0,0,1,1
7638,2008,0,1,0,1
7639,2008,1,0,0,1
7640,2008,0,1,0,1
7641,2008,1,0,0,1
7642,2008,0,0,1,1
7643,2008,1,0,0,1
7644,2008,1,0,0,1
7645,2004,0,0,1,1
7646,2004,0,0,1,1
7647,2004,0,0,1,1
7648,2004,0,0,1,1
7649,2004,0,1,0,1
7650,2004,0,1,0,1
7651,2004,1,0,0,1
7652,2004,0,0,1,1
7653,2004,0,1,0,1
7654,2004,0,1,0,1
7655,2004,1,0,0,1
7656,2004,1,0,0,1
7657,2004,0,1,0,1
7658,2004,0,1,0,1
7659,2004,1,0,0,1
7660,2004,0,0,1,1
7661,2004,0,1,0,1
7662,2004,1,0,0,1
7663,2004,0,1,0,1
7664,2004,0,1,0,1
7665,2004,1,0,0,1
7666,2004,1,0,0,1
7667,2004,0,0,1,1
7668,2004,1,0,0,1
7669,2004,0,1,0,1
7670,2004,1,0,0,1
7671,2004,0,0,1,1
7672,2004,0,1,0,1
7673,2004,0,0,1,1
7674,2004,0,0,1,1
7675,2004,1,0,0,1
7676,2004,0,0,1,1
7677,2004,0,0,1,1
7678,2004,0,0,1,1
7679,2004,1,0,0,1
7680,2004,0,0,1,1
7681,2004,0,1,0,1
7682,2004,0,0,1,1
7683,2004,0,1,0,1
7684,2004,1,0,0,1
7685,2004,1,0,0,1
7686,2004,1,0,0,1
7687,2004,0,0,1,1
7688,2004,0,0,1,1
7689,2004,0,0,1,1
7690,2004,0,1,0,1
7691,2004,0,1,0,1
7692,2004,0,1,0,1
7693,2004,0,1,0,1
7694,2004,0,0,1,1
7695,2004,0,1,0,1
7696,2004,1,0,0,1
7697,2004,0,1,0,1
7698,2004,1,0,0,1
7699,2004,1,0,0,1
7700,2004,1,0,0,1
7701,2004,0,0,1,1
7702,2004,1,0,0,1
7703,2004,0,1,0,1
7704,2004,0,1,0,1
7705,2004,0,1,0,1
7706,2004,1,0,0,1
7707,2004,0,0,1,1
7708,2004,0,0,1,1
7709,2004,0,1,0,1
7710,2004,1,0,0,1
7711,2004,1,0,0,1
7712,2004,0,1,0,1
7713,2004,1,0,0,1
7714,2004,0,0,1,1
7715,2004,0,0,1,1
7716,2004,1,0,0,1
7717,2000,1,0,0,1
7718,2000,0,0,1,1
7719,2000,0,0,1,1
7720,2000,0,0,1,1
7721,2000,0,0,1,1
7722,2000,1,0,0,1
7723,2000,1,0,0,1
7724,2000,0,1,0,1
7725,2000,1,0,0,1
7726,2000,0,1,0,1
7727,2000,0,1,0,1
7728,2000,0,1,0,1
7729,2000,0,1,0,1
7730,2000,1,0,0,1
7731,2000,0,0,1,1
7732,2000,0,0,1,1
7733,2000,0,1,0,1
7734,2000,1,0,0,1
7735,2000,0,0,1,1
7736,2000,0,1,0,1
7737,2000,0,1,0,1
7738,2000,0,1,0,1
7739,2000,1,0,0,1
7740,2000,0,0,1,1
7741,2000,0,1,0,1
7742,2000,1,0,0,1
7743,2000,1,0,0,1
7744,2000,0,1,0,1
7745,2000,0,0,1,1
7746,2000,0,1,0,1
7747,2000,1,0,0,1
7748,2000,0,1,0,1
7749,2000,0,0,1,1
7750,2000,0,0,1,1
7751,2000,0,1,0,1
7752,2000,0,0,1,1
7753,2000,1,0,0,1
7754,2000,0,1,0,1
7755,2000,1,0,0,1
7756,2000,0,0,1,1
7757,2000,0,0,1,1
7758,2000,0,0,1,1
7759,2000,0,0,1,1
7760,2000,1,0,0,1
7761,2000,1,0,0,1
7762,2000,1,0,0,1
7763,2000,1,0,0,1
7764,2000,0,1,0,1
7765,2000,1,0,0,1
7766,2000,0,1,0,1
7767,2000,0,1,0,1
7768,2000,0,1,0,1
7769,2000,0,0,1,1
7770,2000,0,0,1,1
7771,2000,1,0,0,1
7772,2000,1,0,0,1
7773,2000,0,0,1,1
7774,2000,0,0,1,1
7775,2000,0,1,0,1
7776,2000,0,1,0,1
7777,2000,1,0,0,1
7778,2000,0,0,1,1
7779,2000,1,0,0,1
7780,2000,0,0,1,1
7781,2000,0,1,0,1
7782,2000,0,1,0,1
7783,2000,0,1,0,1
7784,2000,1,0,0,1
7785,2000,1,0,0,1
7786,2000,0,0,1,1
7787,2000,0,0,1,1
7788,2012,0,1,0,1
7789,2012,1,0,0,1
7790,2012,0,0,1,1
7791,2012,1,0,0,1
7792,2012,0,1,0,1
7793,2012,0,0,1,1
7794,2012,0,1,0,1
7795,2012,0,1,0,1
7796,2012,0,0,1,1
7797,2012,1,0,0,1
7798,2012,1,0,0,1
7799,2012,0,1,0,1
7800,2012,0,1,0,1
7801,2012,0,0,1,1
7802,2012,0,0,1,1
7803,2012,0,0,1,1
7804,2012,0,0,1,1
7805,2012,1,0,0,1
7806,2012,0,0,1,1
7807,2012,0,1,0,1
7808,2012,0,1,0,1
7809,2012,1,0,0,1
7810,2008,0,1,0,1
7811,2008,0,0,1,1
7812,2008,1,0,0,1
7813,2008,0,1,0,1
7814,2008,0,0,1,1
7815,2008,0,0,1,1
7816,2008,1,0,0,1
7817,2008,0,1,0,1
7818,2008,0,1,0,1
7819,2008,0,0,1,1
7820,2008,1,0,0,1
7821,2008,1,0,0,1
7822,2008,0,1,0,1
7823,2008,1,0,0,1
7824,2008,0,0,1,1
7825,2008,0,1,0,1
7826,2008,0,1,0,1
7827,2008,0,0,1,1
7828,2008,1,0,0,1
7829,2008,0,0,1,1
7830,2004,0,1,0,1
7831,2004,0,0,1,1
7832,2004,0,0,1,1
7833,2004,1,0,0,1
7834,2004,1,0,0,1
7835,2004,0,1,0,1
7836,2004,1,0,0,1
7837,2004,0,0,1,1
7838,2004,0,1,0,1
7839,2004,0,0,1,1
7840,2004,0,0,1,1
7841,2004,0,1,0,1
7842,2004,0,0,1,1
7843,2004,0,1,0,1
7844,2004,0,0,1,1
7845,2004,0,1,0,1
7846,2004,1,0,0,1
7847,2004,0,1,0,1
7848,2004,1,0,0,1
7849,2004,1,0,0,1
7850,2004,1,0,0,1
7851,2004,0,0,1,1
7852,2000,0,0,1,1
7853,2000,1,0,0,1
7854,2000,1,0,0,1
7855,2000,1,0,0,1
7856,2000,1,0,0,1
7857,2000,0,0,1,1
7858,2000,0,1,0,1
7859,2000,0,1,0,1
7860,2000,0,1,0,1
7861,2000,1,0,0,1
7862,2000,0,0,1,1
7863,2000,0,1,0,1
7864,2000,0,1,0,1
7865,2000,0,0,1,1
7866,2000,0,1,0,1
7867,2000,1,0,0,1
7868,2000,0,0,1,1
7869,2000,0,0,1,1
7870,2000,0,1,0,1
7871,2000,0,0,1,1
7872,2000,0,1,0,1
7873,2000,1,0,0,1
7874,2012,1,0,0,1
7875,2012,0,1,0,1
7876,2012,0,0,1,1
7877,2012,0,1,0,1
7878,2012,0,0,1,1
7879,2012,0,1,0,1
7880,2012,1,0,0,1
7881,2012,1,0,0,1
7882,2012,0,1,0,1
7883,2012,0,1,0,1
7884,2012,0,0,1,1
7885,2012,0,0,1,1
7886,2012,0,0,1,1
7887,2012,1,0,0,1
7888,2012,0,0,1,1
7889,2012,0,1,0,1
7890,2012,0,0,1,1
7891,2012,1,0,0,1
7892,2012,0,0,1,1
7893,2012,0,1,0,1
7894,2012,1,0,0,1
7895,2012,1,0,0,1
7896,2012,0,0,1,1
7897,2012,1,0,0,1
7898,2012,0,0,1,1
7899,2012,0,0,1,1
7900,2012,1,0,0,1
7901,2012,0,0,1,1
7902,2012,0,1,0,1
7903,2012,0,1,0,1
7904,2012,1,0,0,1
7905,2012,0,0,1,1
7906,2012,0,0,1,1
7907,2012,1,0,0,1
7908,2012,1,0,0,1
7909,2012,0,1,0,1
7910,2012,1,0,0,1
7911,2012,0,1,0,1
7912,2012,0,1,0,1
7913,2012,1,0,0,1
7914,2012,0,0,1,1
7915,2012,0,0,1,1
7916,2012,0,1,0,1
7917,2012,0,1,0,1
7918,2012,0,1,0,1
7919,2012,0,1,0,1
7920,2012,1,0,0,1
7921,2012,0,0,1,1
7922,2012,0,0,1,1
7923,2012,0,1,0,1
7924,2012,0,0,1,1
7925,2012,0,0,1,1
7926,2012,0,1,0,1
7927,2012,0,0,1,1
7928,2012,0,0,1,1
7929,2012,0,0,1,1
7930,2012,1,0,0,1
7931,2012,0,1,0,1
7932,2012,0,1,0,1
7933,2012,0,0,1,1
7934,2012,0,1,0,1
7935,2012,1,0,0,1
7936,2012,0,1,0,1
7937,2012,1,0,0,1
7938,2012,0,0,1,1
7939,2012,0,1,0,1
7940,2012,1,0,0,1
7941,2012,0,1,0,1
7942,2012,0,0,1,1
7943,2012,1,0,0,1
7944,2012,0,1,0,1
7945,2012,0,1,0,1
7946,2012,0,1,0,1
7947,2012,0,1,0,1
7948,2012,1,0,0,1
7949,2012,1,0,0,1
7950,2012,0,0,1,1
7951,2012,0,0,1,1
7952,2012,0,0,1,1
7953,2012,0,0,1,1
7954,2012,1,0,0,1
7955,2012,1,0,0,1
7956,2012,1,0,0,1
7957,2012,1,0,0,1
7958,2012,0,1,0,1
7959,2012,0,1,0,1
7960,2012,1,0,0,1
7961,2012,1,0,0,1
7962,2012,1,0,0,1
7963,2012,0,1,0,1
7964,2012,0,1,0,1
7965,2012,1,0,0,1
7966,2012,1,0,0,1
7967,2012,0,1,0,1
7968,2012,0,0,1,1
7969,2012,0,0,1,1
7970,2012,0,1,0,1
7971,2012,0,1,0,1
7972,2012,0,1,0,1
7973,2012,0,1,0,1
7974,2012,0,1,0,1
7975,2012,0,1,0,1
7976,2012,0,0,1,1
7977,2012,1,0,0,1
7978,2012,0,1,0,1
7979,2012,1,0,0,1
7980,2012,0,0,1,1
7981,2012,1,0,0,1
7982,2012,0,1,0,1
7983,2012,0,0,1,1
7984,2012,0,0,1,1
7985,2012,0,0,1,1
7986,2012,1,0,0,1
7987,2012,0,1,0,1
7988,2012,0,0,1,1
7989,2012,1,0,0,1
7990,2012,0,1,0,1
7991,2012,1,0,0,1
7992,2012,0,0,1,1
7993,2012,1,0,0,1
7994,2012,0,0,1,1
7995,2012,1,0,0,1
7996,2012,0,1,0,1
7997,2012,1,0,0,1
7998,2012,0,1,0,1
7999,2012,0,1,0,1
8000,2012,0,0,1,1
8001,2012,0,0,1,1
8002,2012,0,1,0,1
8003,2012,0,1,0,1
8004,2012,0,1,0,1
8005,2012,0,0,1,1
8006,2012,1,0,0,1
8007,2012,0,0,1,1
8008,2012,0,1,0,1
8009,2012,0,1,0,1
8010,2012,1,0,0,1
8011,2012,0,0,1,1
8012,2012,0,0,1,1
8013,2012,0,1,0,1
8014,2012,1,0,0,1
8015,2012,0,1,0,1
8016,2012,1,0,0,1
8017,2012,0,0,1,1
8018,2012,0,1,0,1
8019,2012,1,0,0,1
8020,2012,1,0,0,1
8021,2012,0,0,1,1
8022,2012,0,1,0,1
8023,2012,0,0,1,1
8024,2012,0,0,1,1
8025,2012,0,0,1,1
8026,2012,1,0,0,1
8027,2012,0,0,1,1
8028,2012,0,0,1,1
8029,2012,0,1,0,1
8030,2012,1,0,0,1
8031,2008,0,1,0,1
8032,2008,1,0,0,1
8033,2008,0,0,1,1
8034,2008,0,0,1,1
8035,2008,0,0,1,1
8036,2008,0,1,0,1
8037,2008,0,0,1,1
8038,2008,0,0,1,1
8039,2008,0,1,0,1
8040,2008,0,1,0,1
8041,2008,0,0,1,1
8042,2008,0,1,0,1
8043,2008,1,0,0,1
8044,2008,0,1,0,1
8045,2008,0,1,0,1
8046,2008,1,0,0,1
8047,2008,1,0,0,1
8048,2008,0,1,0,1
8049,2008,0,1,0,1
8050,2008,0,0,1,1
8051,2008,1,0,0,1
8052,2008,0,1,0,1
